Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
19,Black,Female,never married,Own-child,United States,office and administrative support,federal government,0,1602,college for less than one year,20,False
64,White,Male,married,Husband,United States,professional specialty,state government,0,0,doctoral degree,50,True
54,White,Male,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,finished 11th class,40,True
26,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,50,False
22,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,20,False
24,White,Male,never married,Not-in-family,United States,professional specialty,local government,0,0,bachelor's degree,40,False
72,White,Female,widowed,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,6,False
22,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,40,False
22,White,Male,never married,Own-child,United States,execution and management,private sector employee,2202,0,bachelor's degree,4,False
39,White,Male,married,Husband,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,2415,college for one or more years without a degree,40,True
41,White,Male,married,Husband,United States,professional specialty,local government,0,0,master's degree,50,False
43,White,Male,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",27828,0,associate's degree,45,True
46,Asian-Pac-Islander,Male,married,Husband,Philippines,professional specialty,local government,0,0,bachelor's degree,40,True
47,White,Female,widowed,Unmarried,United States,execution and management,local government,0,0,high school graduate,40,False
31,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
55,White,Female,divorced,Own-child,United States,sales sector,private sector employee,0,0,finished 11th class,20,False
24,Black,Female,married,Wife,United States,professional specialty,local government,0,0,bachelor's degree,40,False
37,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,99,False
37,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,40,True
53,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
20,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,40,False
28,Black,Female,never married,Own-child,United States,professional specialty,federal government,0,0,bachelor's degree,40,False
31,White,Female,divorced,Unmarried,United States,,,0,0,finished 9th class,40,False
42,White,Male,never married,Not-in-family,United States,professional specialty,local government,0,0,master's degree,22,False
40,White,Female,married,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",2174,0,bachelor's degree,40,False
22,White,Female,never married,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,35,False
31,Amer-Indian-Eskimo,Female,never married,Own-child,United States,office and administrative support,local government,0,0,college for less than one year,25,False
24,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,30,False
31,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,55,False
47,White,Male,married,Husband,United States,office and administrative support,federal government,0,0,college for less than one year,48,True
50,White,Male,divorced,Not-in-family,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
21,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,20,False
28,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,42,True
31,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
40,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
43,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,14344,0,bachelor's degree,40,True
